,Date,Season,Regular Season,Home Team 1,Away Team 2,score1,score2,Home Team,Away Team,Home Team 1.1,Away Team 2.1,Streak Home Team,Streak Away Team,Did Star Player  play,Home Team Won,Weighted_Team_PER,Weighted_opposition_PER,win_streak_Home,lose_streak_Home,win_streak_Away,lose_streak_Away
1161,05/04/2016,2015/2016,1,SAC,POR,107,115,0,1,SAC,POR,W1,L1,0,0,13.807294573201984,15.288328693679762,1,0,0,1
1162,05/04/2016,2015/2016,1,LAC,LAL,103,81,1,0,LAC,LAL,W1,L1,1,1,15.505151554572654,13.253370501773947,1,0,0,1
1163,05/04/2016,2015/2016,1,GSW,MIN,117,124,0,1,GSW,MIN,W1,L3,1,0,13.38971878108328,15.161460997442456,1,0,0,3
1164,06/04/2016,2015/2016,1,WAS,BRK,121,103,1,0,WAS,BRK,L1,L5,1,1,13.85056530214425,14.408273039971531,0,1,0,5
1165,06/04/2016,2015/2016,1,ORL,DET,104,108,0,1,ORL,DET,W1,L1,0,0,14.955365296803652,14.461756291236062,1,0,0,1
1166,06/04/2016,2015/2016,1,IND,CLE,123,109,1,0,IND,CLE,W2,W4,1,1,13.898029954633024,22.606882352941177,2,0,4,0
1167,06/04/2016,2015/2016,1,NYK,CHO,97,111,0,1,NYK,CHO,L1,L2,0,0,14.374319203758903,20.8,0,1,0,2
1168,06/04/2016,2015/2016,1,BOS,NOP,104,97,1,0,BOS,NOP,W2,L1,1,1,13.913511404561827,25.0,2,0,0,1
1169,06/04/2016,2015/2016,1,DAL,HOU,88,86,1,0,DAL,HOU,W4,W1,0,1,14.673795025286406,25.3,4,0,1,0
1170,06/04/2016,2015/2016,1,POR,OKC,120,115,1,0,POR,OKC,W1,W1,0,1,15.288328693679762,27.890315315315316,1,0,1,0
1171,06/04/2016,2015/2016,1,LAL,LAC,81,91,0,1,LAL,LAC,L2,W2,0,0,13.253370501773947,20.6,0,2,2,0
1172,07/04/2016,2015/2016,1,HOU,PHO,115,124,0,1,HOU,PHO,L1,L7,1,0,14.056677913679179,13.565183530893892,0,1,0,7
1173,07/04/2016,2015/2016,1,MIA,CHI,106,98,1,0,MIA,CHI,W1,L1,1,1,15.816376954192632,21.492318992654774,1,0,0,1
1174,07/04/2016,2015/2016,1,ATL,TOR,95,87,1,0,ATL,TOR,W1,W1,1,1,14.316003909351899,21.85290893015031,1,0,1,0
1175,07/04/2016,2015/2016,1,SAC,MIN,97,105,0,1,SAC,MIN,L1,W1,1,0,13.807294573201984,15.161460997442456,0,1,1,0
1176,07/04/2016,2015/2016,1,GSW,SAS,112,101,1,0,GSW,SAS,L1,W4,1,1,13.38971878108328,24.246153846153845,0,1,4,0
1177,08/04/2016,2015/2016,1,PHI,NYK,102,109,0,1,PHI,NYK,W1,L2,0,0,12.963125543635835,14.374319203758903,1,0,0,2
1178,08/04/2016,2015/2016,1,CHO,BRK,113,99,1,0,CHO,BRK,W1,L6,1,1,15.088621458995336,14.408273039971531,1,0,0,6
1179,08/04/2016,2015/2016,1,ORL,MIA,112,109,1,0,ORL,MIA,L1,W2,0,1,14.955365296803652,15.816376954192632,0,1,2,0
1180,08/04/2016,2015/2016,1,BOS,MIL,124,109,1,0,BOS,MIL,W3,L2,1,1,13.913511404561827,14.825365730194893,3,0,0,2
1181,08/04/2016,2015/2016,1,DET,WAS,112,99,1,0,DET,WAS,W1,W1,0,1,14.461756291236062,19.8,1,0,1,0
1182,08/04/2016,2015/2016,1,TOR,IND,111,98,1,0,TOR,IND,L1,W3,1,1,13.769058295964122,20.9,0,1,3,0
1183,08/04/2016,2015/2016,1,NOP,LAL,110,102,1,0,NOP,LAL,L2,L3,0,1,13.031279357231146,13.253370501773947,0,2,0,3
1184,08/04/2016,2015/2016,1,DAL,MEM,103,93,1,0,DAL,MEM,W5,W1,0,1,14.673795025286406,17.7,5,0,1,0
1185,08/04/2016,2015/2016,1,DEN,SAS,102,98,1,0,DEN,SAS,L3,L1,0,1,14.915460030165912,24.246153846153845,0,3,0,1
1186,08/04/2016,2015/2016,1,UTA,LAC,99,102,0,1,UTA,LAC,L1,W3,1,0,14.140003873216706,20.6,0,1,3,0
1187,09/04/2016,2015/2016,1,NOP,PHO,100,121,0,1,NOP,PHO,W1,W1,0,0,13.031279357231146,13.565183530893892,1,0,1,0
1188,09/04/2016,2015/2016,1,ATL,BOS,118,107,1,0,ATL,BOS,W2,W4,1,1,14.316003909351899,21.5,2,0,4,0
1189,09/04/2016,2015/2016,1,MEM,GSW,99,100,0,1,MEM,GSW,L1,W1,0,0,14.811153289949386,23.101541472963056,0,1,1,0
1190,09/04/2016,2015/2016,1,CHI,CLE,105,102,1,0,CHI,CLE,L2,L1,1,1,12.469305707015632,22.606882352941177,0,2,0,1
1191,09/04/2016,2015/2016,1,SAC,OKC,114,112,1,0,SAC,OKC,L2,L1,0,1,13.807294573201984,27.890315315315316,0,2,0,1
1192,09/04/2016,2015/2016,1,POR,MIN,105,106,0,1,POR,MIN,W2,W2,0,0,15.288328693679762,15.161460997442456,2,0,2,0
1193,10/04/2016,2015/2016,1,WAS,CHO,113,98,1,0,WAS,CHO,L1,W2,1,1,13.85056530214425,20.8,0,1,2,0
1194,10/04/2016,2015/2016,1,LAC,DAL,98,91,1,0,LAC,DAL,W4,W6,1,1,15.505151554572654,14.673795025286406,4,0,6,0
1195,10/04/2016,2015/2016,1,HOU,LAL,130,110,1,0,HOU,LAL,L2,L4,1,1,14.056677913679179,13.253370501773947,0,2,0,4
1196,10/04/2016,2015/2016,1,PHI,MIL,108,109,0,1,PHI,MIL,L1,L3,0,0,12.963125543635835,14.825365730194893,0,1,0,3
1197,10/04/2016,2015/2016,1,DEN,UTA,84,100,0,1,DEN,UTA,W1,L2,0,0,14.915460030165912,18.3,1,0,0,2
1198,10/04/2016,2015/2016,1,MIA,ORL,118,96,1,0,MIA,ORL,L1,W1,1,1,15.816376954192632,14.955365296803652,0,1,1,0
1199,10/04/2016,2015/2016,1,IND,BRK,129,105,1,0,IND,BRK,L1,L7,1,1,13.898029954633024,14.408273039971531,0,1,0,7
1200,10/04/2016,2015/2016,1,SAS,GSW,86,92,0,1,SAS,GSW,L2,W2,1,0,14.623290043290043,23.101541472963056,0,2,2,0
1201,10/04/2016,2015/2016,1,NYK,TOR,89,93,0,1,NYK,TOR,W1,W1,0,0,14.374319203758903,21.85290893015031,1,0,1,0
1202,11/04/2016,2015/2016,1,CLE,ATL,109,94,1,0,CLE,ATL,L2,W3,1,1,12.347307464705386,21.3,0,2,3,0
1203,11/04/2016,2015/2016,1,ORL,MIL,107,98,1,0,ORL,MIL,L1,W1,0,1,14.955365296803652,14.825365730194893,0,1,1,0
1204,11/04/2016,2015/2016,1,BOS,CHO,100,114,0,1,BOS,CHO,L1,L1,1,0,13.913511404561827,20.8,0,1,0,1
1205,11/04/2016,2015/2016,1,BRK,WAS,111,120,0,1,BRK,WAS,L8,W1,0,0,14.408273039971531,19.8,0,8,1,0
1206,11/04/2016,2015/2016,1,MIN,HOU,105,129,0,1,MIN,HOU,W3,W1,0,0,15.161460997442456,25.3,3,0,1,0
1207,11/04/2016,2015/2016,1,NOP,CHI,116,121,0,1,NOP,CHI,L1,W1,1,0,13.031279357231146,21.492318992654774,0,1,1,0
1208,11/04/2016,2015/2016,1,OKC,LAL,112,79,1,0,OKC,LAL,L2,L5,1,1,13.080726131779471,13.253370501773947,0,2,0,5
1209,11/04/2016,2015/2016,1,UTA,DAL,92,101,0,1,UTA,DAL,W1,L1,0,0,14.140003873216706,14.673795025286406,1,0,0,1
1210,11/04/2016,2015/2016,1,PHO,SAC,101,105,0,1,PHO,SAC,W2,W1,0,0,13.565183530893892,23.6,2,0,1,0
1211,12/04/2016,2015/2016,1,IND,NYK,102,90,1,0,IND,NYK,W1,L1,1,1,13.898029954633024,14.374319203758903,1,0,0,1
1212,12/04/2016,2015/2016,1,TOR,PHI,122,98,1,0,TOR,PHI,W2,L2,1,1,13.769058295964122,12.963125543635835,2,0,0,2
1213,12/04/2016,2015/2016,1,DET,MIA,93,99,0,1,DET,MIA,W2,W1,0,0,14.461756291236062,15.816376954192632,2,0,1,0
1214,12/04/2016,2015/2016,1,SAS,OKC,102,98,1,0,SAS,OKC,L3,W1,1,1,14.623290043290043,27.890315315315316,0,3,1,0
1215,12/04/2016,2015/2016,1,LAC,MEM,110,84,1,0,LAC,MEM,W5,L2,1,1,15.505151554572654,17.7,5,0,0,2
1216,13/04/2016,2015/2016,1,MIN,NOP,144,109,1,0,MIN,NOP,L1,L2,0,1,15.161460997442456,25.0,0,1,0,2
1217,13/04/2016,2015/2016,1,CHO,ORL,117,103,1,0,CHO,ORL,W1,W1,1,1,15.088621458995336,14.955365296803652,1,0,1,0
1218,13/04/2016,2015/2016,1,CLE,DET,110,112,0,1,CLE,DET,W1,L1,1,0,12.347307464705386,14.461756291236062,1,0,0,1
1219,13/04/2016,2015/2016,1,BOS,MIA,98,88,1,0,BOS,MIA,L2,W2,1,1,13.913511404561827,15.816376954192632,0,2,2,0
1220,13/04/2016,2015/2016,1,CHI,PHI,115,105,1,0,CHI,PHI,W2,L3,1,1,12.469305707015632,12.963125543635835,2,0,0,3
1221,13/04/2016,2015/2016,1,DAL,SAS,91,96,0,1,DAL,SAS,W1,W1,0,0,14.673795025286406,24.246153846153845,1,0,1,0
1222,13/04/2016,2015/2016,1,MIL,IND,92,97,0,1,MIL,IND,L1,W2,0,0,14.825365730194893,20.9,0,1,2,0
1223,13/04/2016,2015/2016,1,BRK,TOR,96,103,0,1,BRK,TOR,L9,W3,0,0,14.408273039971531,21.85290893015031,0,9,3,0
1224,13/04/2016,2015/2016,1,WAS,ATL,109,98,1,0,WAS,ATL,W2,L1,1,1,13.85056530214425,21.3,2,0,0,1
1225,13/04/2016,2015/2016,1,HOU,SAC,116,81,1,0,HOU,SAC,W2,W2,1,1,14.056677913679179,23.6,2,0,2,0
1226,13/04/2016,2015/2016,1,LAL,UTA,101,96,1,0,LAL,UTA,L6,L1,0,1,13.253370501773947,18.3,0,6,0,1
1227,13/04/2016,2015/2016,1,PHO,LAC,114,105,1,0,PHO,LAC,L1,W6,0,1,13.565183530893892,20.6,0,1,6,0
1228,13/04/2016,2015/2016,1,GSW,MEM,125,104,1,0,GSW,MEM,W3,L3,1,1,13.38971878108328,17.7,3,0,0,3
1229,13/04/2016,2015/2016,1,POR,DEN,107,99,1,0,POR,DEN,L1,L1,0,1,15.288328693679762,14.915460030165912,0,1,0,1
