,Date,Season,Regular Season,Home Team 1,Away Team 2,score1,score2,Home Team,Away Team,Home Team 1.1,Away Team 2.1,Streak Home Team,Streak Away Team,Did Star Player  play,Home Team Won,Weighted_Team_PER,Weighted_opposition_PER,win_streak,lose_streak
1199,10/04/2016,2015/2016,1.0,IND,BRK,129.0,105.0,1.0,0.0,IND,BRK,L1,L7,1.0,1.0,13.898029954633024,14.408273039971531,0,7
1200,10/04/2016,2015/2016,1.0,SAS,GSW,86.0,92.0,0.0,1.0,SAS,GSW,L2,W2,1.0,0.0,14.623290043290043,23.101541472963056,2,0
1201,10/04/2016,2015/2016,1.0,NYK,TOR,89.0,93.0,0.0,1.0,NYK,TOR,W1,W1,0.0,0.0,14.374319203758903,21.85290893015031,1,0
1202,11/04/2016,2015/2016,1.0,CLE,ATL,109.0,94.0,1.0,0.0,CLE,ATL,L2,W3,1.0,1.0,12.347307464705386,21.3,3,0
1203,11/04/2016,2015/2016,1.0,ORL,MIL,107.0,98.0,1.0,0.0,ORL,MIL,L1,W1,0.0,1.0,14.955365296803652,14.825365730194893,1,0
1204,11/04/2016,2015/2016,1.0,BOS,CHO,100.0,114.0,0.0,1.0,BOS,CHO,L1,L1,1.0,0.0,13.913511404561827,20.8,0,1
1205,11/04/2016,2015/2016,1.0,BRK,WAS,111.0,120.0,0.0,1.0,BRK,WAS,L8,W1,0.0,0.0,14.408273039971531,19.8,1,0
1206,11/04/2016,2015/2016,1.0,MIN,HOU,105.0,129.0,0.0,1.0,MIN,HOU,W3,W1,0.0,0.0,15.161460997442456,25.3,1,0
1207,11/04/2016,2015/2016,1.0,NOP,CHI,116.0,121.0,0.0,1.0,NOP,CHI,L1,W1,1.0,0.0,13.031279357231146,21.492318992654774,1,0
1208,11/04/2016,2015/2016,1.0,OKC,LAL,112.0,79.0,1.0,0.0,OKC,LAL,L2,L5,1.0,1.0,13.080726131779471,13.253370501773947,0,5
1209,11/04/2016,2015/2016,1.0,UTA,DAL,92.0,101.0,0.0,1.0,UTA,DAL,W1,L1,0.0,0.0,14.140003873216706,14.673795025286406,0,1
1210,11/04/2016,2015/2016,1.0,PHO,SAC,101.0,105.0,0.0,1.0,PHO,SAC,W2,W1,0.0,0.0,13.565183530893892,23.6,1,0
1211,12/04/2016,2015/2016,1.0,IND,NYK,102.0,90.0,1.0,0.0,IND,NYK,W1,L1,1.0,1.0,13.898029954633024,14.374319203758903,0,1
1212,12/04/2016,2015/2016,1.0,TOR,PHI,122.0,98.0,1.0,0.0,TOR,PHI,W2,L2,1.0,1.0,13.769058295964122,12.963125543635835,0,2
1213,12/04/2016,2015/2016,1.0,DET,MIA,93.0,99.0,0.0,1.0,DET,MIA,W2,W1,0.0,0.0,14.461756291236062,15.816376954192632,1,0
1214,12/04/2016,2015/2016,1.0,SAS,OKC,102.0,98.0,1.0,0.0,SAS,OKC,L3,W1,1.0,1.0,14.623290043290043,27.890315315315316,1,0
1215,12/04/2016,2015/2016,1.0,LAC,MEM,110.0,84.0,1.0,0.0,LAC,MEM,W5,L2,1.0,1.0,15.505151554572654,17.7,0,2
1216,13/04/2016,2015/2016,1.0,MIN,NOP,144.0,109.0,1.0,0.0,MIN,NOP,L1,L2,0.0,1.0,15.161460997442456,25.0,0,2
1217,13/04/2016,2015/2016,1.0,CHO,ORL,117.0,103.0,1.0,0.0,CHO,ORL,W1,W1,1.0,1.0,15.088621458995336,14.955365296803652,1,0
1218,13/04/2016,2015/2016,1.0,CLE,DET,110.0,112.0,0.0,1.0,CLE,DET,W1,L1,1.0,0.0,12.347307464705386,14.461756291236062,0,1
1219,13/04/2016,2015/2016,1.0,BOS,MIA,98.0,88.0,1.0,0.0,BOS,MIA,L2,W2,1.0,1.0,13.913511404561827,15.816376954192632,2,0
1220,13/04/2016,2015/2016,1.0,CHI,PHI,115.0,105.0,1.0,0.0,CHI,PHI,W2,L3,1.0,1.0,12.469305707015632,12.963125543635835,0,3
1221,13/04/2016,2015/2016,1.0,DAL,SAS,91.0,96.0,0.0,1.0,DAL,SAS,W1,W1,0.0,0.0,14.673795025286406,24.246153846153845,1,0
1222,13/04/2016,2015/2016,1.0,MIL,IND,92.0,97.0,0.0,1.0,MIL,IND,L1,W2,0.0,0.0,14.825365730194893,20.9,2,0
1223,13/04/2016,2015/2016,1.0,BRK,TOR,96.0,103.0,0.0,1.0,BRK,TOR,L9,W3,0.0,0.0,14.408273039971531,21.85290893015031,3,0
1224,13/04/2016,2015/2016,1.0,WAS,ATL,109.0,98.0,1.0,0.0,WAS,ATL,W2,L1,1.0,1.0,13.85056530214425,21.3,0,1
1225,13/04/2016,2015/2016,1.0,HOU,SAC,116.0,81.0,1.0,0.0,HOU,SAC,W2,W2,1.0,1.0,14.056677913679179,23.6,2,0
1226,13/04/2016,2015/2016,1.0,LAL,UTA,101.0,96.0,1.0,0.0,LAL,UTA,L6,L1,0.0,1.0,13.253370501773947,18.3,0,1
1227,13/04/2016,2015/2016,1.0,PHO,LAC,114.0,105.0,1.0,0.0,PHO,LAC,L1,W6,0.0,1.0,13.565183530893892,20.6,6,0
1228,13/04/2016,2015/2016,1.0,GSW,MEM,125.0,104.0,1.0,0.0,GSW,MEM,W3,L3,1.0,1.0,13.38971878108328,17.7,0,3
1229,13/04/2016,2015/2016,1.0,POR,DEN,107.0,99.0,1.0,0.0,POR,DEN,L1,L1,0.0,1.0,15.288328693679762,14.915460030165912,0,1
